BOTTLE,20060503WHPSIOSCD
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 2006.05.03
#original HYD file: a22_2003ahy.txt   Mon May 23 12:18:22 2005
#original SUM file: a22_2003asu.txt   Wed May  3 18:23:14 2006
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,ALKALI,ALKALI_FLAG_W,TCO2,TCO2_FLAG_W
,,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,DEG C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
    316N200310,   A22,     1,  1,     36,     36,2,20031024,0909, 11.3358, -64.7563,  985,    2.5,      2.5,  28.9049,  36.7192,2,  36.7123,2,    194.6,2, 28.9043,    193.6,2,     0.50,2,     0.10,2,     0.00,2,     0.02,2,    1.615,2,    0.993,2,    0.119,2, -999.000,9,   -999.0,9,  2050.1,2
    316N200310,   A22,     1,  1,     35,     35,2,20031024,0909, 11.3358, -64.7563,  985,    2.5,      2.5,  28.9053,  36.7192,2,  36.7127,2,    194.6,2, 28.9047,    193.1,2,     0.38,2,     0.05,2,     0.00,2,     0.02,2,    1.532,2,    0.934,2,    0.090,2,    1.557,2,   -999.0,9,  -999.0,9
    316N200310,   A22,     1,  1,     34,     34,2,20031024,0909, 11.3358, -64.7563,  985,   25.2,     25.2,  28.8861,  36.7163,2,  36.6963,2,    197.8,2, 28.8800,    194.2,2,     0.59,2,     0.09,2,     0.00,2,     0.02,2,    1.698,2,    1.046,2,    0.131,2, -999.000,9,   -999.0,9,  2051.4,2
    316N200310,   A22,     1,  1,     33,     33,2,20031024,0909, 11.3358, -64.7563,  985,   25.2,     25.2,  28.8912,  36.7174,2,  36.6877,2,    197.8,2, 28.8851,    194.9,2,     0.47,2,     0.09,2,     0.00,2,     0.02,2,    1.615,2,    0.958,2,    0.084,2,    1.276,2,   -999.0,9,  -999.0,9
    316N200310,   A22,     1,  1,     31,     31,2,20031024,0909, 11.3358, -64.7563,  985,   50.2,     50.2,  25.3379,  36.7902,2,  36.7935,2,    194.0,2, 25.3268,    191.1,2,     0.56,2,     0.08,2,     0.01,2,     0.03,2,    1.817,2,    1.093,2,    0.069,2,    0.463,2,   -999.0,9,  -999.0,5
    316N200310,   A22,     1,  1,     32,     32,2,20031024,0909, 11.3358, -64.7563,  985,   50.3,     50.3,  25.3350,  36.7918,2,  36.7956,2,    194.0,2, 25.3239,    190.6,2,     0.47,2,     0.13,2,     0.01,2,     0.03,2,    1.914,2,    1.151,2,    0.096,2, -999.000,9,   -999.0,9,  2079.4,2
    316N200310,   A22,     1,  1,     29,     29,2,20031024,0909, 11.3358, -64.7563,  985,   75.3,     75.3,  23.5288,  36.9510,2,  36.9415,2,    155.2,2, 23.5131,    159.1,2,     1.16,2,     3.35,2,     0.16,2,     0.21,2,    1.871,2,    1.118,2,    0.049,2,    0.227,2,   -999.0,9,  -999.0,5
    316N200310,   A22,     1,  1,     30,     30,2,20031024,0909, 11.3358, -64.7563,  985,   75.4,     75.4,  23.5322,  36.9470,2,  36.9395,2,    155.2,2, 23.5164,    159.2,2,     1.16,2,     3.24,2,     0.17,2,     0.20,2,    1.966,2,    1.185,2,    0.083,2, -999.000,9,   -999.0,9,  2118.1,2
    316N200310,   A22,     1,  1,     28,     28,2,20031024,0909, 11.3358, -64.7563,  985,  100.5,    100.5,  22.4363,  36.9228,2,  36.9177,2,    151.8,2, 22.4160,    151.4,2,     1.45,2,     5.03,2,     0.03,2,     0.28,2,    2.023,2,    1.206,2,    0.063,2, -999.000,9,   -999.0,9,  2132.0,2
    316N200310,   A22,     1,  1,     27,     27,2,20031024,0909, 11.3358, -64.7563,  985,  100.5,    100.5,  22.4392,  36.9232,2,  36.9177,2,    151.8,2, 22.4189,    151.5,2,     1.55,2,     5.03,2,     0.03,2,     0.28,2,    1.935,2,    1.135,2,    0.038,2,    0.181,2,   -999.0,9,  -999.0,5
    316N200310,   A22,     1,  1,     25,     25,2,20031024,0909, 11.3358, -64.7563,  985,  125.8,    125.8,  21.2480,  36.8441,2,  36.8389,2,    143.3,2, 21.2235,    142.0,2,     2.05,2,     6.77,2,     0.02,2,     0.38,2,    1.984,2,    1.167,2,    0.028,2,    0.173,2,   -999.0,9,  -999.0,5
    316N200310,   A22,     1,  1,     26,     26,2,20031024,0909, 11.3358, -64.7563,  985,  125.8,    125.8,  21.2525,  36.8444,2,  36.8373,2,    143.3,2, 21.2280,    142.2,2,     2.05,2,     6.78,2,     0.02,2,     0.38,2,    2.088,2,    1.225,2,    0.049,2, -999.000,9,   -999.0,9,  2143.7,2
    316N200310,   A22,     1,  1,     24,     24,2,20031024,0909, 11.3358, -64.7563,  985,  150.6,    150.6,  20.0959,  36.7362,2,  36.7282,2,    141.6,2, 20.0677,    137.8,2,     2.55,2,     8.13,2,     0.01,2,     0.45,2,    2.123,2,    1.259,2,    0.032,2, -999.000,9,   -999.0,9,  2150.5,2
    316N200310,   A22,     1,  1,     23,     23,2,20031024,0909, 11.3358, -64.7563,  985,  150.6,    150.6,  20.0951,  36.7362,2,  36.7284,2,    141.6,2, 20.0669,    137.6,2,     2.65,2,     8.18,2,     0.01,2,     0.46,2,    2.019,2,    1.172,2,    0.017,2,    0.168,2,   -999.0,9,  -999.0,5
    316N200310,   A22,     1,  1,     21,     21,2,20031024,0909, 11.3358, -64.7563,  985,  175.8,    175.8,  19.1895,  36.6234,2,  36.6168,2,    143.1,2, 19.1576,    143.6,2,     2.63,2,     8.76,2,     0.01,2,     0.49,2,    2.041,2,    1.180,2,    0.013,2,    0.199,2,   -999.0,9,  2148.1,2
    316N200310,   A22,     1,  1,     22,     22,2,20031024,0909, 11.3358, -64.7563,  985,  175.9,    175.9,  19.1898,  36.6235,2,  36.6177,2,    143.1,2, 19.1579,    143.8,2,     2.54,2,     8.76,2,     0.01,2,     0.49,2,    2.148,2,    1.246,2,    0.010,2, -999.000,9,   -999.0,9,  2150.4,2
    316N200310,   A22,     1,  1,     19,     19,2,20031024,0909, 11.3358, -64.7563,  985,  200.3,    200.3,  18.4221,  36.5207,2,  36.5123,2,    143.9,2, 18.3868,    145.7,2,     2.82,2,     9.58,2,     0.01,2,     0.53,2,    2.070,2,    1.168,2,    0.010,2,    0.223,2,   -999.0,9,  2148.5,2
    316N200310,   A22,     1,  1,     20,     20,2,20031024,0909, 11.3358, -64.7563,  985,  200.3,    200.3,  18.4290,  36.5212,2,  36.5147,2,    143.9,2, 18.3937,    145.6,2,     2.83,2,     9.58,2,     0.01,2,     0.52,2,    2.169,2,    1.243,2,    0.015,2, -999.000,9,   -999.0,9,  2149.6,2
    316N200310,   A22,     1,  1,     17,     17,2,20031024,0909, 11.3358, -64.7563,  985,  250.9,    250.9,  16.0267,  36.1070,2,  36.1080,2,    140.0,2, 15.9865,    139.2,2,     4.65,2,    14.10,2,     0.01,2,     0.82,2,    1.967,2,    1.073,2,    0.013,2,    0.265,2,   -999.0,9,  2160.3,2
    316N200310,   A22,     1,  1,     18,     18,2,20031024,0909, 11.3358, -64.7563,  985,  250.9,    250.9,  16.0195,  36.1060,2,  36.1049,2,    140.0,2, 15.9794,    139.3,2,     4.55,2,    14.10,2,     0.01,2,     0.82,2,    2.056,2,    1.146,2,    0.047,2, -999.000,9,   -999.0,9,  2162.2,2
    316N200310,   A22,     1,  1,     15,     15,2,20031024,0909, 11.3358, -64.7563,  985,  302.9,    302.9,  12.5941,  35.5241,2,  35.5227,2,    128.4,2, 12.5529,    127.0,2,     8.93,2,    21.19,2,     0.01,2,     1.32,2,    1.558,6,    0.829,6,    0.012,2,    0.300,2,   -999.0,9,  2180.2,2
    316N200310,   A22,     1,  1,     16,     16,2,20031024,0909, 11.3358, -64.7563,  985,  303.0,    303.0,  12.5769,  35.5219,2,  35.5247,2,    128.4,2, 12.5358,    126.8,2,     8.73,2,    21.09,2,     0.01,2,     1.31,2,    1.600,2,    0.854,2,    0.011,2, -999.000,9,   -999.0,9,  2181.9,2
    316N200310,   A22,     1,  1,     13,     13,2,20031024,0909, 11.3358, -64.7563,  985,  399.6,    399.6,   9.7984,  35.0872,2,  35.0870,2,    117.5,2,  9.7521,    118.9,2,    13.83,2,    27.03,2,     0.00,2,     1.73,2,    0.986,2,    0.512,2,    0.011,2,    0.341,2,   -999.0,9,  2198.0,2
    316N200310,   A22,     1,  1,     14,     14,2,20031024,0909, 11.3358, -64.7563,  985,  399.8,    399.8,   9.7962,  35.0870,2,  35.0870,2,    117.5,2,  9.7499,    118.8,2,    13.84,2,    27.01,2,     0.00,2,     1.73,2,    1.020,2,    0.543,2,    0.010,2, -999.000,9,   -999.0,9,  2199.4,2
    316N200310,   A22,     1,  1,     11,     11,2,20031024,0909, 11.3358, -64.7563,  985,  501.1,    501.1,   8.5199,  34.9159,2,  34.9144,2,    116.4,2,  8.4664,    119.2,2,    17.00,2,    29.57,2,     0.00,2,     1.93,2,    0.691,2,    0.368,2,    0.007,2,    0.320,2,   -999.0,9,  2206.6,2
    316N200310,   A22,     1,  1,     12,     12,2,20031024,0909, 11.3358, -64.7563,  985,  501.2,    501.2,   8.5207,  34.9161,2,  34.9142,2,    116.4,2,  8.4671,    119.4,2,    17.01,2,    29.51,2,     0.00,2,     1.92,2,    0.735,2,    0.390,2,    0.004,2, -999.000,9,   -999.0,9,  2207.1,2
    316N200310,   A22,     1,  1,      9,      9,2,20031024,0909, 11.3358, -64.7563,  985,  602.8,    602.8,   7.8296,  34.8462,2,  34.8440,2,    120.2,2,  7.7679,    121.2,2,    19.03,2,    30.63,2,     0.00,2,     2.01,2,    0.525,2,    0.288,2,    0.006,2,    0.291,2,   -999.0,9,  2210.0,2
    316N200310,   A22,     1,  1,     10,     10,2,20031024,0909, 11.3358, -64.7563,  985,  602.8,    602.8,   7.8322,  34.8464,2,  34.8444,2,    120.2,2,  7.7705,    121.3,2,    18.94,2,    30.67,2,     0.00,2,     2.00,2,    0.553,6,    0.292,6,    0.009,6, -999.000,9,   -999.0,9,  2210.6,2
    316N200310,   A22,     1,  1,      8,      8,2,20031024,0909, 11.3358, -64.7563,  985,  701.2,    701.2,   6.7823,  34.7735,2,  34.7710,2,    127.4,2,  6.7156,    127.1,2,    22.21,2,    31.83,2,     0.00,2,     2.11,2,    0.287,2,    0.150,2,    0.007,2, -999.000,9,   -999.0,9,  2215.0,2
    316N200310,   A22,     1,  1,      7,      7,2,20031024,0909, 11.3358, -64.7563,  985,  701.2,    701.2,   6.7785,  34.7733,2,  34.7695,2,    127.4,2,  6.7119,    127.0,2,    22.40,2,    31.84,2,     0.00,2,     2.11,2,    0.263,6,    0.149,6,    0.006,6,    0.222,6,   -999.0,9,  2215.5,2
    316N200310,   A22,     1,  1,      5,      5,2,20031024,0909, 11.3358, -64.7563,  985,  800.0,    800.0,   6.1812,  34.7765,2,  34.7799,2,    137.9,2,  6.1082,    136.1,2,    24.04,2,    31.30,2,     0.00,2,     2.09,2,    0.146,2,    0.082,2,    0.006,2,    0.163,2,   -999.0,9,  2213.9,2
    316N200310,   A22,     1,  1,      6,      6,2,20031024,0909, 11.3358, -64.7563,  985,  800.0,    800.0,   6.1815,  34.7765,2,  34.7732,2,    137.9,2,  6.1085,    136.5,2,    23.94,2,    31.40,2,     0.00,2,     2.09,2,    0.158,2,    0.087,2,    0.001,2, -999.000,9,   -999.0,9,  2214.9,2
    316N200310,   A22,     1,  1,      3,      3,2,20031024,0909, 11.3358, -64.7563,  985,  900.9,    900.9,   5.5863,  34.8561,2,  34.8578,2,    157.6,2,  5.5074,    157.7,2,    24.64,2,    28.61,2,     0.00,2,     1.94,2,    0.083,2,    0.054,2,    0.006,2,    0.133,2,   -999.0,9,  2218.5,3
    316N200310,   A22,     1,  1,      4,      4,2,20031024,0909, 11.3358, -64.7563,  985,  901.0,    901.0,   5.5866,  34.8561,2,  34.8576,2,    158.0,2,  5.5077,    157.7,2,    24.65,2,    28.65,2,     0.00,2,     1.94,2,    0.093,2,    0.056,2,    0.001,2, -999.000,9,   -999.0,9,  2210.4,2
    316N200310,   A22,     1,  1,      1,      1,2,20031024,0909, 11.3358, -64.7563,  985,  975.1,    975.1,   5.1859,  34.9076,2,  34.9052,2,    172.1,2,  5.1028,    173.2,2,    25.34,2,    26.57,2,     0.01,2,     1.81,2,    0.061,2,    0.042,2,    0.005,2,    0.133,2,   -999.0,9,  2204.6,2
    316N200310,   A22,     1,  1,      2,      2,2,20031024,0909, 11.3358, -64.7563,  985,  975.5,    975.5,   5.1826,  34.9080,2,  34.9077,2,    172.1,2,  5.0995,    173.1,2,    25.35,2,    26.62,2,     0.00,2,     1.81,2,    0.071,2,    0.038,2,    0.000,2, -999.000,9,   -999.0,9,  2205.8,2
    316N200310,   A22,     2,  1,     10,     10,2,20031024,2005, 11.0008, -66.0048,  234,    3.0,      3.0,  28.7371,  36.5507,2,  36.5444,2,    114.2,2, 28.7363,    195.7,2,     0.80,2,     0.17,2,     0.00,2,     0.03,2,    1.665,2,    1.040,2,    0.139,2, -999.000,9,   2400.4,6,  2040.8,2
    316N200310,   A22,     2,  1,      9,      9,2,20031024,2005, 11.0008, -66.0048,  234,   25.5,     25.5,  28.1445,  36.5531,2,  36.5531,2,    200.1,2, 28.1385,    197.5,2,     1.01,2,     0.17,2,     0.00,2,     0.03,2,    1.726,2,    1.062,2,    0.147,2, -999.000,9,   2400.4,2,  2043.3,2
    316N200310,   A22,     2,  1,      8,      8,2,20031024,2005, 11.0008, -66.0048,  234,   50.5,     50.5,  26.0592,  36.7163,2,  36.7082,2,    192.6,2, 26.0478,    193.9,2,     0.81,2,     0.17,2,     0.01,2,     0.03,2,    1.845,2,    1.124,2,    0.141,2, -999.000,9,   2396.3,2,  2060.9,2
    316N200310,   A22,     2,  1,      7,      7,2,20031024,2005, 11.0008, -66.0048,  234,   75.8,     75.8,  22.6201,  36.9751,2,  36.9622,2,    160.7,2, 22.6047,    157.2,2,     1.42,2,     4.25,2,     0.03,2,     0.23,2,    2.045,2,    1.229,2,    0.068,2, -999.000,9,   2409.5,2,  2128.0,2
    316N200310,   A22,     2,  1,      6,      6,2,20031024,2005, 11.0008, -66.0048,  234,  100.5,    100.5,  21.4660,  36.8878,2,  36.8808,2,    148.8,2, 21.4463,    151.2,2,     1.93,2,     5.66,2,     0.02,2,     0.30,2,    2.090,2,    1.243,2,    0.046,2, -999.000,9,   2402.4,2,  2135.3,2
    316N200310,   A22,     2,  1,      5,      5,2,20031024,2005, 11.0008, -66.0048,  234,  125.5,    125.5,  20.5466,  36.7895,2,  36.7788,2,    145.1,2, 20.5227,    146.0,2,     2.34,2,     7.07,2,     0.02,2,     0.38,2,    2.115,2,    1.237,2,    0.024,2,    0.174,2,   2396.8,2,  2143.6,2
    316N200310,   A22,     2,  1,      4,      4,2,20031024,2005, 11.0008, -66.0048,  234,  150.2,    150.2,  20.1109,  36.7439,2,  36.7367,2,    144.6,2, 20.0828,    145.3,2,     2.45,2,     7.52,2,     0.03,2,     0.40,2,    2.152,2,    1.270,2,    0.033,2, -999.000,9,   2393.9,2,  2146.2,2
    316N200310,   A22,     2,  1,      2,      2,2,20031024,2005, 11.0008, -66.0048,  234,  200.1,    200.1,  17.0655,  36.2965,2,  36.2879,2,    136.7,2, 17.0321,    136.8,2,     4.59,2,    12.68,2,     0.21,2,     0.73,2,    2.098,2,    1.191,2,    0.019,2, -999.000,9,   2369.3,2,  2159.7,2
    316N200310,   A22,     2,  1,      3,      3,2,20031024,2005, 11.0008, -66.0048,  234,  200.2,    200.2,  17.0635,  36.2960,2,  36.2863,2,    136.7,2, 17.0301,   -999.0,9,     4.48,2,    12.61,2,     0.20,2,     0.73,2,    2.107,2,    1.192,2,    0.018,2, -999.000,9,   -999.0,9,  -999.0,9
    316N200310,   A22,     2,  1,      1,      1,2,20031024,2005, 11.0008, -66.0048,  234,  218.8,    218.8,  16.4965,  36.2019,2,  36.2077,2,    139.7,2, 16.4608,    139.7,2,     4.70,2,    13.27,2,     0.04,2,     0.75,2,    2.074,2,    1.173,2,    0.018,2, -999.000,9,   2365.1,6,  2158.4,2
    316N200310,   A22,     3,  1,     13,     13,2,20031024,2208, 11.2550, -65.9987,  589,    2.6,      2.6,  29.1529,  36.5877,2,  36.5888,2,    194.4,2, 29.1523,    192.8,2,     0.73,2,     0.06,2,     0.00,2,     0.02,2,    1.517,2,    0.918,2,    0.094,2,    1.659,2,   2389.9,6,  2039.7,2
    316N200310,   A22,     3,  1,     12,     12,2,20031024,2208, 11.2550, -65.9987,  589,   25.2,     25.2,  28.0071,  36.5741,2,  36.5862,2,    198.9,2, 28.0011,    197.2,2,     0.74,2,     0.06,2,     0.00,2,     0.02,2,    1.612,2,    0.977,2,    0.088,2,    1.332,2,   2388.8,2,  2042.8,2
    316N200310,   A22,     3,  1,     11,     11,2,20031024,2208, 11.2550, -65.9987,  589,   50.8,     50.8,  25.4209,  36.7729,2,  36.7722,2,    192.9,2, 25.4097,    191.8,2,     0.84,2,     0.06,2,     0.00,2,     0.02,2,    1.777,2,    1.062,2,    0.070,2,    0.533,2,   2399.4,2,  2072.1,2
    316N200310,   A22,     3,  1,     10,     10,2,20031024,2208, 11.2550, -65.9987,  589,   75.1,     75.1,  23.4365,  36.9570,2,  36.9507,2,    160.9,2, 23.4209,    161.6,2,     1.36,2,     3.08,2,     0.16,2,     0.19,2,    1.886,2,    1.118,2,    0.063,2,    0.233,2,   2408.3,2,  2118.2,2
    316N200310,   A22,     3,  1,      9,      9,2,20031024,2208, 11.2550, -65.9987,  589,   99.1,     99.1,  22.0293,  36.9310,2,  36.9241,2,    150.3,2, 22.0095,    150.1,2,     1.86,2,     5.38,2,     0.05,2,     0.28,2,    1.972,2,    1.154,2,    0.038,2,    0.180,2,   2403.7,2,  2137.9,2
    316N200310,   A22,     3,  1,      8,      8,2,20031024,2208, 11.2550, -65.9987,  589,  125.3,    125.3,  20.0103,  36.7458,2,  36.7302,2,    149.5,2, 19.9869,    148.3,2,     2.27,2,     7.33,2,     0.02,2,     0.38,2,    2.055,2,    1.195,2,    0.019,2,    0.187,2,   2393.0,2,  2146.2,2
    316N200310,   A22,     3,  1,      7,      7,2,20031024,2208, 11.2550, -65.9987,  589,  150.4,    150.4,  18.9002,  36.5862,2,  36.5749,2,    145.0,2, 18.8732,    145.9,2,     2.78,2,     9.13,2,     0.01,2,     0.49,2,    2.072,2,    1.172,2,    0.013,2,    0.211,2,   2393.9,2,  2150.9,2
    316N200310,   A22,     3,  1,      6,      6,2,20031024,2208, 11.2550, -65.9987,  589,  200.5,    200.5,  17.1913,  36.3219,2,  36.3081,2,    144.9,2, 17.1576,    146.6,2,     3.70,2,    11.73,2,     0.01,2,     0.64,2,    2.023,2,    1.132,2,    0.012,2,    0.260,2,   2379.8,2,  2154.7,2
    316N200310,   A22,     3,  1,      5,      5,2,20031024,2208, 11.2550, -65.9987,  589,  250.9,    250.9,  15.7690,  36.0782,2,  36.0699,2,    138.0,2, 15.7293,    138.1,2,     5.23,2,    14.97,2,     0.01,2,     0.85,2,    1.934,2,    1.058,2,    0.014,2,    0.273,2,   2366.4,2,  2162.8,2
    316N200310,   A22,     3,  1,      4,      4,2,20031024,2208, 11.2550, -65.9987,  589,  300.8,    300.8,  13.5530,  35.6879,2,  35.6790,2,    128.8,2, 13.5100,    129.5,2,     7.78,2,    19.76,2,     0.01,2,     1.16,2,    1.647,2,    0.874,2,    0.012,2,    0.289,2,   2346.0,2,  2178.6,2
    316N200310,   A22,     3,  1,      3,      3,2,20031024,2208, 11.2550, -65.9987,  589,  401.2,    401.2,  10.2863,  35.1585,2,  35.1534,2,    118.7,2, 10.2384,    119.6,2,    13.18,2,    26.99,2,     0.01,2,     1.65,2,    1.076,2,    0.573,2,    0.012,2,    0.330,2,   2324.6,2,  2197.9,2
    316N200310,   A22,     3,  1,      2,      2,2,20031024,2208, 11.2550, -65.9987,  589,  500.8,    500.8,   8.5301,  34.9152,2,  34.9103,2,    117.7,2,  8.4766,    118.9,2,    17.27,2,    30.69,2,     0.00,2,     1.92,2,    0.687,2,    0.372,2,    0.008,2,    0.319,2,   2312.9,2,  2207.2,2
    316N200310,   A22,     3,  1,      1,      1,2,20031024,2208, 11.2550, -65.9987,  589,  573.4,    573.4,   8.0650,  34.8651,2,  34.8629,2,    118.4,2,  8.0054,    120.0,2,    18.60,2,    31.52,2,     0.01,2,     1.97,2,    0.573,6,    0.318,6,    0.009,6,    0.309,6,   2309.9,6,  2211.0,2
    316N200310,   A22,     4,  1,     17,     17,2,20031025,0027, 11.5057, -65.9985,  997,    2.3,      2.3,  29.1367,  36.5738,2,  36.5678,2,    192.4,2, 29.1361,    192.9,2,     0.78,2,     0.16,2,     0.00,2,     0.02,2,    1.607,2,    1.012,2,    0.128,2, -999.000,9,   2388.3,6,  2037.1,2
    316N200310,   A22,     4,  1,     16,     16,2,20031025,0027, 11.5057, -65.9985,  997,   25.2,     25.2,  29.1066,  36.5651,2,  36.5612,2,    193.6,2, 29.1005,    193.0,2,     0.78,2,     0.16,2,     0.00,2,     0.02,2,    1.604,2,    1.003,2,    0.136,2, -999.000,9,   2392.0,2,  2036.4,2
    316N200310,   A22,     4,  1,     15,     15,2,20031025,0027, 11.5057, -65.9985,  997,   50.3,     50.3,  26.3443,  36.6399,2,  36.6372,2,    197.9,2, 26.3329,    197.6,2,     0.89,2,     0.10,2,     0.00,2,     0.02,2,    1.837,6,    1.121,6,    0.127,6, -999.000,9,   2392.0,2,  2056.8,2
    316N200310,   A22,     4,  1,     14,     14,2,20031025,0027, 11.5057, -65.9985,  997,   75.4,     75.4,  23.1026,  36.9990,2,  36.9868,2,    161.5,2, 23.0870,    158.9,2,     1.30,2,     3.73,2,     0.19,2,     0.20,2,    2.012,2,    1.221,2,    0.057,2, -999.000,9,   2408.5,2,  2123.9,2
    316N200310,   A22,     4,  1,     13,     13,2,20031025,0027, 11.5057, -65.9985,  997,  100.2,    100.2,  21.1973,  36.8613,2,  36.8462,2,    143.6,2, 21.1778,    142.4,2,     2.22,2,     7.03,2,     0.05,2,     0.36,2,    2.086,2,    1.224,2,    0.048,2, -999.000,9,   2398.0,2,  2144.7,2
    316N200310,   A22,     4,  1,     12,     12,2,20031025,0027, 11.5057, -65.9985,  997,  125.5,    125.5,  19.5735,  36.6787,2,  36.6671,2,    143.0,2, 19.5505,    145.4,2,     2.52,2,     8.51,2,     0.02,2,     0.43,2,    2.181,2,    1.270,2,    0.021,2, -999.000,9,   2388.1,2,  2148.0,2
    316N200310,   A22,     4,  1,     11,     11,2,20031025,0027, 11.5057, -65.9985,  997,  150.6,    150.6,  18.6208,  36.5496,2,  36.5385,2,    143.9,2, 18.5941,    145.7,2,     2.83,2,     9.77,2,     0.02,2,     0.50,2,    2.201,2,    1.284,2,    0.019,2, -999.000,9,   2380.4,2,  2149.2,2
    316N200310,   A22,     4,  1,     10,     10,2,20031025,0027, 11.5057, -65.9985,  997,  175.6,    175.6,  17.9157,  36.4403,2,  36.4315,2,    144.1,2, 17.8854,    146.2,2,     3.24,2,    10.88,2,     0.02,2,     0.57,2,    2.194,2,    1.251,2,    0.016,2, -999.000,9,   2374.3,2,  2150.5,2
    316N200310,   A22,     4,  1,      9,      9,2,20031025,0027, 11.5057, -65.9985,  997,  225.4,    225.4,  16.4109,  36.1891,2,  36.1820,2,    142.1,2, 16.3742,    141.8,2,     4.56,2,    13.86,2,     0.01,2,     0.75,2,    2.100,2,    1.158,2,    0.017,2, -999.000,9,   2361.8,2,  2157.4,2
    316N200310,   A22,     4,  1,      8,      8,2,20031025,0027, 11.5057, -65.9985,  997,  276.3,    276.3,  14.7179,  35.8927,2,  35.8919,2,    136.2,2, 14.6762,    135.3,2,     6.19,2,    16.65,2,     0.01,2,     0.99,2,    1.942,2,    1.061,2,    0.023,2, -999.000,9,   2346.2,2,  2167.1,2
    316N200310,   A22,     4,  1,      7,      7,2,20031025,0027, 11.5057, -65.9985,  997,  351.1,    351.1,  11.3991,  35.3301,2,  35.3260,2,    121.8,2, 11.3544,    122.4,2,    10.98,2,    23.35,2,     0.01,2,     1.49,2,    1.403,2,    0.744,2,    0.020,2,    0.292,2,   2328.1,2,  2188.1,2
    316N200310,   A22,     4,  1,      6,      6,2,20031025,0027, 11.5057, -65.9985,  997,  451.1,    451.1,   9.4825,  35.0461,2,  35.0417,2,    117.9,2,  9.4311,    119.0,2,    14.77,2,    27.15,2,     0.01,2,     1.77,2,    0.950,2,    0.499,2,    0.014,2, -999.000,9,   2316.6,2,  2200.2,2
    316N200310,   A22,     4,  1,      5,      5,2,20031025,0027, 11.5057, -65.9985,  997,  550.8,    550.8,   8.0949,  34.8717,2,  34.8729,2,    119.0,2,  8.0376,    120.6,2,    18.24,2,    29.75,2,     0.00,2,     1.96,2,    0.614,2,    0.320,2,    0.010,2, -999.000,9,   2312.4,2,  2207.4,2
    316N200310,   A22,     4,  1,      4,      4,2,20031025,0027, 11.5057, -65.9985,  997,  675.9,    675.9,   6.9425,  34.7668,2,  34.7663,2,    124.1,2,  6.8775,    125.3,2,    21.71,2,    31.40,2,     0.00,2,     2.10,2,    0.352,2,    0.171,2,    0.011,2, -999.000,9,   2309.6,2,  2212.5,2
    316N200310,   A22,     4,  1,      3,      3,2,20031025,0027, 11.5057, -65.9985,  997,  825.5,    825.5,   6.0799,  34.7817,2,  34.7797,2,    137.3,2,  6.0050,    138.4,2,    24.27,2,    30.87,2,     0.00,2,     2.08,2,    0.151,2,    0.085,2,    0.003,2, -999.000,9,   2314.0,2,  2213.9,2
    316N200310,   A22,     4,  1,      2,      2,2,20031025,0027, 11.5057, -65.9985,  997,  974.9,    974.9,   5.2176,  34.9054,2,  34.9044,2,    173.3,2,  5.1343,    173.0,2,    25.09,2,    26.41,2,     0.00,2,     1.81,2,    0.061,2,    0.041,2,    0.003,2, -999.000,9,   2325.3,2,  2204.0,2
    316N200310,   A22,     4,  1,      1,      1,2,20031025,0027, 11.5057, -65.9985,  997,  995.5,    995.5,   5.1457,  34.9133,2,  34.9109,2,    176.3,2,  5.0611,    175.8,2,    25.09,2,    26.13,2,     0.00,2,     1.79,2,    0.056,2,    0.040,2,    0.002,2, -999.000,9,   2329.4,6,  2203.8,2
    316N200310,   A22,     5,  1,     15,     15,2,20031025,0257, 11.7577, -65.9930,  800,    2.4,      2.4,  28.9173,  36.5498,2,  36.5476,2,    193.5,2, 28.9167,    193.7,2,     0.59,2,    -0.01,2,     0.00,2,     0.03,2,    1.541,2,    0.912,2,    0.092,2,    1.536,2,   2396.5,6,  2036.9,2
    316N200310,   A22,     5,  1,     14,     14,2,20031025,0257, 11.7577, -65.9930,  800,   25.3,     25.3,  28.9144,  36.5506,2,  36.5575,2,    194.6,2, 28.9082,    193.8,2,     0.47,2,    -0.01,2,     0.00,2,     0.02,2,    1.543,2,    0.943,2,    0.098,2,    1.523,2,   -999.0,9,  -999.0,9
